t,r_x,r_y,v1,theta,r_cmd_x,r_cmd_y,r_user_x,r_user_y,r_user_dot_x,r_user_dot_y,v_ref_x,v_ref_y,u_force,theta_cmd,delta,u_tilde_x,u_tilde_y,OL_error_x,OL_error_y,IL_error,K_OL_norm,K_IL_norm,theta_ref,v_chrono_x,v_chrono_y,theta_dot,u_moment,v_des
1.236000000000000876e+00,3.479127160190874368e-02,-1.614520105259732441e+00,-8.020577691036728796e-03,1.592143858809901724e+00,-3.278568331469798185e-05,-1.642676779822443311e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.944992447642276352e-06,-9.054509050513190040e-06,1.983105013934717618e-05,4.037230306371396793e+00,1.572228284836896472e+00,-1.239482649290416221e-05,-1.548027215006579987e-05,6.594102029652807243e-03,-7.872796865622500376e-03,-2.329867418017647296e+00,1.414213563141166974e+00,8.519565383296090033e+00,3.922263491743506858e+00,6.588165302013069928e-03,-7.881833703073446232e-03,3.738620946836405078e-03,5.601122360931482191e+00,0.000000000000000000e+00
1.238000000000000878e+00,3.480433880309685701e-02,-1.614536192937094272e+00,-8.165216065925054792e-03,1.592151723848667766e+00,-3.279746821624908838e-05,-1.642676808372773412e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953314986999807381e-06,-9.072153639434517105e-06,1.984055924872208269e-05,4.035226579806542979e+00,1.572277239847402530e+00,-1.243177807889249111e-05,-1.546281620854427280e-05,6.869940793391050501e-03,-8.011510176044116249e-03,-2.330111767894841535e+00,1.414213563141154761e+00,8.525616344986721273e+00,3.922491933404042896e+00,6.863995800943408290e-03,-8.020564685094629456e-03,4.127119652558169233e-03,5.513632338545029654e+00,0.000000000000000000e+00
1.240000000000000879e+00,3.481730610094071338e-02,-1.614552496417861693e+00,-8.271784007362996405e-03,1.592159596564141077e+00,-3.280926963558874245e-05,-1.642676836954024999e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.961626607109283636e-06,-9.089777323172462467e-06,1.982719727939042677e-05,4.034898585675922078e+00,1.572320664822191016e+00,-1.242847331093751010e-05,-1.544832687106215753e-05,6.802641603188120008e-03,-8.119471274345754080e-03,-2.330332336839903817e+00,1.414213563141141883e+00,8.531533731716500313e+00,3.922697067229540924e+00,6.796688288201120469e-03,-8.128543427985189182e-03,4.120750005148233683e-03,5.426471984861317210e+00,0.000000000000000000e+00
1.242000000000000881e+00,3.482980212171656043e-02,-1.614568127094489380e+00,-7.927987258854874222e-03,1.592167281066634077e+00,-3.282108748355419705e-05,-1.642676865566326416e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.969889963940744776e-06,-9.107469536509368421e-06,1.983916589165561427e-05,4.036987598640333630e+00,1.572280285416429058e+00,-1.240365736412240331e-05,-1.548359736205006117e-05,6.549101299374803474e-03,-7.780942839904454907e-03,-2.330529786162908845e+00,1.414213563141129670e+00,8.537324739166505694e+00,3.922880147737714651e+00,6.543139672767693885e-03,-7.790032617227627201e-03,4.016137029171462473e-03,5.342454516132105979e+00,0.000000000000000000e+00
1.244000000000000883e+00,3.484218681687665381e-02,-1.614583498874213374e+00,-7.795643686144548834e-03,1.592175021529555368e+00,-3.283292174285647294e-05,-1.642676894209722960e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.978141277071225420e-06,-9.125188800417973836e-06,1.984646705022849832e-05,4.037529842875897224e+00,1.572276837129432225e+00,-1.239982132103274969e-05,-1.549602160498839297e-05,6.476759641335550106e-03,-7.650047273832809823e-03,-2.330705126208161282e+00,1.414213563141117458e+00,8.542997238470375621e+00,3.923042543883532574e+00,6.470789751371609257e-03,-7.659154743369318841e-03,4.034321475395548015e-03,5.265507310898833282e+00,0.000000000000000000e+00
1.246000000000000885e+00,3.485469518299275093e-02,-1.614598913868995345e+00,-7.817559850683053480e-03,1.592182930677576325e+00,-3.284477244320837462e-05,-1.642676922884200197e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.986404141634987213e-06,-9.142904747374795688e-06,1.984921343544182866e-05,4.037004805113785011e+00,1.572301796845834598e+00,-1.240967264041041438e-05,-1.549165255754122441e-05,6.522262589043736555e-03,-7.670927768729699815e-03,-2.330859613205958247e+00,1.414213563141105690e+00,8.548555810971405933e+00,3.923185057842899059e+00,6.516284447766665551e-03,-7.680052957530117408e-03,4.109062900122250304e-03,5.192766166155651675e+00,0.000000000000000000e+00
1.248000000000000886e+00,3.486776442289950262e-02,-1.614614147756888940e+00,-7.730556109591292177e-03,1.592191658209467287e+00,-3.285663970190017382e-05,-1.642676951589787882e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.994723648432831917e-06,-9.160640165393004567e-06,1.987879718599208607e-05,4.035841500891502065e+00,1.572305524685079225e+00,-1.244620826946202066e-05,-1.550027345807105815e-05,6.792646486722329381e-03,-7.578044104389745905e-03,-2.330993399633433327e+00,1.414213563141095475e+00,8.554002931000010079e+00,3.923308128962568642e+00,6.786660082580694801e-03,-7.587187009137120325e-03,4.512366921718450122e-03,5.122290648985032391e+00,0.000000000000000000e+00
1.250000000000000888e+00,3.488068373884820050e-02,-1.614630154326753830e+00,-8.113549162410459495e-03,1.592199535701514401e+00,-3.286852349414479981e-05,-1.642676980326325475e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.003025080975482404e-06,-9.178299272110798445e-06,1.983854466758290882e-05,4.034719858692067618e+00,1.572402033242864539e+00,-1.243834871814179575e-05,-1.545494534747964373e-05,6.689613893381469133e-03,-7.963264744617079213e-03,-2.331108593261055795e+00,1.414213563141082819e+00,8.559340332343412072e+00,3.923412067883901511e+00,6.683619169733036672e-03,-7.972425384782471508e-03,4.070847572733970327e-03,5.052942397809067288e+00,0.000000000000000000e+00
1.252000000000000890e+00,3.489302916995929565e-02,-1.614644991893763759e+00,-7.521545012134488867e-03,1.592207711662570135e+00,-3.288042371021822802e-05,-1.642677009094040574e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.011269351179899464e-06,-9.196076520677447090e-06,1.986904869708712304e-05,4.037878460017447324e+00,1.572305231522281854e+00,-1.240852096837065199e-05,-1.551798000722791657e-05,6.391723595554176483e-03,-7.377426528299813047e-03,-2.331204356221332485e+00,1.414213563141071939e+00,8.564574665576042634e+00,3.923498029803987208e+00,6.385720570473200908e-03,-7.386604827571923923e-03,4.213655393376434036e-03,4.984767538526361008e+00,0.000000000000000000e+00
1.254000000000000892e+00,3.490594531821460816e-02,-1.614659661686188352e+00,-7.440774071746395109e-03,1.592216371528628160e+00,-3.289234046931620195e-05,-1.642677037892960712e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.019570118210386209e-06,-9.213872098264966516e-06,1.989811916788749728e-05,4.036704765544383733e+00,1.572307171636501799e+00,-1.244490736838084179e-05,-1.552608859345688778e-05,6.661528466133365307e-03,-7.290784244510519277e-03,-2.331281658275360158e+00,1.414213563141062391e+00,8.569712183665521010e+00,3.923567100356896376e+00,6.655517196782185715e-03,-7.299980321031196602e-03,4.446490406834077702e-03,4.924905725113187138e+00,0.000000000000000000e+00
1.256000000000000894e+00,3.491923456886079219e-02,-1.614675164387341821e+00,-7.860535054396865576e-03,1.592225145400583353e+00,-3.290427385130028791e-05,-1.642677066722913359e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.027907518192628718e-06,-9.231585274399049500e-06,1.987565782077931945e-05,4.034232919146662155e+00,1.572411805591416023e+00,-1.246915610675480694e-05,-1.547778794899598895e-05,6.831644260156680484e-03,-7.706925392169011561e-03,-2.331341954956314133e+00,1.414213563141051511e+00,8.574752501834035812e+00,3.923619223716055870e+00,6.825624690038469694e-03,-7.716139264267276796e-03,4.493826575713608107e-03,4.865757590420628276e+00,0.000000000000000000e+00
1.258000000000000895e+00,3.493294094310125247e-02,-1.614690211291123667e+00,-7.633157968712459863e-03,1.592234129968991718e+00,-3.291622394499431808e-05,-1.642677095583983560e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.036285968473843831e-06,-9.249345697051319785e-06,1.991172870117781520e-05,4.033909702703425637e+00,1.572384865761345285e+00,-1.249679656986066942e-05,-1.550183909608233998e-05,7.023426936153787450e-03,-7.475303822932326432e-03,-2.331385093747065262e+00,1.414213563141042629e+00,8.579696288016613437e+00,3.923654524663237719e+00,7.017399028635594449e-03,-7.484535408206725859e-03,4.589348844130923186e-03,4.805139634144351746e+00,0.000000000000000000e+00
1.260000000000000897e+00,3.494741673122691433e-02,-1.614705044885201390e+00,-7.532170854105027513e-03,1.592243797614938616e+00,-3.292819090991751376e-05,-1.642677124476207950e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.044741739733592171e-06,-9.267128897740503171e-06,1.995077207777094555e-05,4.032335927814880705e+00,1.572383133246773923e+00,-1.254572930248738170e-05,-1.551251052434370964e-05,7.395783305382075921e-03,-7.366220834330214004e-03,-2.331410727048300213e+00,1.414213563141035745e+00,8.584545211325565361e+00,3.923673299649023782e+00,7.389747019413602132e-03,-7.375470180027265087e-03,4.923649809380334016e-03,4.746744332495195451e+00,0.000000000000000000e+00
1.262000000000000899e+00,3.496246934320766664e-02,-1.614720832984712917e+00,-8.015875659420386781e-03,1.592253744983948005e+00,-3.294017486734032062e-05,-1.642677153399389578e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.053254638265965076e-06,-9.284817276984467445e-06,1.993096390142888970e-05,4.029169549716571375e+00,1.572506050669423949e+00,-1.258228003751029003e-05,-1.545734618547865444e-05,7.666597638834024564e-03,-7.844140540247674168e-03,-2.331419554665076888e+00,1.414213563141028196e+00,8.589297661010451890e+00,3.923675280958865308e+00,7.660552897094291373e-03,-7.853407669145414174e-03,5.053148683766812629e-03,4.688399084959931074e+00,0.000000000000000000e+00
1.264000000000000901e+00,3.497799709881530689e-02,-1.614735951622327192e+00,-7.682371180283262616e-03,1.592264032156963660e+00,-3.295217591840753242e-05,-1.642677182353656118e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.061815420559769091e-06,-9.302574256981109249e-06,1.997914590909121555e-05,4.029058921456725173e+00,1.572456498372200473e+00,-1.261441108261638932e-05,-1.549331805313248497e-05,7.890720255655151935e-03,-7.505648475268910345e-03,-2.331411248801903202e+00,1.414213563141022867e+00,8.593953843500692358e+00,3.923660512948991652e+00,7.884667001016885945e-03,-7.514933292545895177e-03,5.215183587515062613e-03,4.627451901559171965e+00,0.000000000000000000e+00
1.266000000000000902e+00,3.499368824205226908e-02,-1.614751505068756643e+00,-7.899935400435280711e-03,1.592274116652937055e+00,-3.296419410204046217e-05,-1.642677211338914534e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.070391511472802520e-06,-9.320288802876665736e-06,1.996672462054665953e-05,4.027748667915315828e+00,1.572525288016225042e+00,-1.262684527008506165e-05,-1.546715457342023864e-05,7.951809884574410903e-03,-7.721857109312305241e-03,-2.331386396296055707e+00,1.414213563141016872e+00,8.598516073514591795e+00,3.923629401548322182e+00,7.945748069153851789e-03,-7.731159683569286713e-03,5.101737709000336157e-03,4.569175659467045847e+00,0.000000000000000000e+00
1.268000000000000904e+00,3.501022304709027616e-02,-1.614766585078725392e+00,-7.669637812137509135e-03,1.592285083187888306e+00,-3.297622959341665677e-05,-1.642677240355253199e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.079053434399460969e-06,-9.338052119314189150e-06,2.002067418945475323e-05,4.026435195369017173e+00,1.572496360214993727e+00,-1.268132232459723543e-05,-1.549230322127641271e-05,8.364654241167113202e-03,-7.482527715824533431e-03,-2.331344318360434986e+00,1.414213563141013763e+00,8.602985233416134747e+00,3.923582106446281692e+00,8.358583849655640274e-03,-7.491848004627410171e-03,5.537500132119345733e-03,4.511458617672361449e+00,0.000000000000000000e+00
1.270000000000000906e+00,3.502739686042310313e-02,-1.614781466950423017e+00,-7.575067479626421477e-03,1.592296581410493461e+00,-3.298828252707950039e-05,-1.642677269402705864e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.087780157744698122e-06,-9.355836638083281535e-06,2.005488670369247038e-05,4.025116916229196207e+00,1.572496946114621874e+00,-1.272343995609693584e-05,-1.550201781645012286e-05,8.671705605925167717e-03,-7.381219539042965273e-03,-2.331285525035789341e+00,1.414213563141012653e+00,8.607362193660703653e+00,3.923518784745013033e+00,8.665626552490767603e-03,-7.390557591162279574e-03,5.796043682201280564e-03,4.454295026011936720e+00,0.000000000000000000e+00
1.272000000000000908e+00,3.504520991316653622e-02,-1.614796458595164630e+00,-7.633944361348556258e-03,1.592307911183518998e+00,-3.300035303787424623e-05,-1.642677298481244774e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.096570295361545560e-06,-9.373611605143254431e-06,2.007533843230279857e-05,4.023292829222363309e+00,1.572532229393885705e+00,-1.276469982608537409e-05,-1.549456845224899483e-05,8.971185290180802574e-03,-7.433552959131099584e-03,-2.331210873561494701e+00,1.414213563141012431e+00,8.611647236506511760e+00,3.923439491828107695e+00,8.965097510023058505e-03,-7.442908795769183003e-03,5.700001691156435582e-03,4.397675709372809827e+00,0.000000000000000000e+00
1.274000000000000909e+00,3.506340367407809883e-02,-1.614813106025799749e+00,-8.466822421222944262e-03,1.592319307987091426e+00,-3.301244120914389476e-05,-1.642677327590532199e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.105398658906020348e-06,-9.391221299282999897e-06,2.001874362032096674e-05,4.019294127784736048e+00,1.572746868654199215e+00,-1.279039614779309312e-05,-1.539986566560439443e-05,9.144347090143058535e-03,-8.262786832713029869e-03,-2.331120183841017379e+00,1.414213563141009100e+00,8.615837601480025754e+00,3.923343759875307146e+00,9.138250519847696679e-03,-8.272160444318173156e-03,5.723384069857740883e-03,4.340748517227424941e+00,0.000000000000000000e+00
1.276000000000000911e+00,3.508236916790920951e-02,-1.614829084437544360e+00,-8.138597215246805641e-03,1.592331585647196013e+00,-3.302454720266687353e-05,-1.642677356730695593e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.114306294790406484e-06,-9.408899023733085186e-06,2.007890243226265864e-05,4.018465901351230940e+00,1.572697915154026793e+00,-1.284162138085810881e-05,-1.543551370039271666e-05,9.521958045099854911e-03,-7.926220897087471462e-03,-2.331012174228111800e+00,1.414213563141009100e+00,8.619931870794578899e+00,3.923231351972856551e+00,9.515852646440949372e-03,-7.935612118386755134e-03,6.158978188637411963e-03,4.279889160207378751e+00,0.000000000000000000e+00
1.278000000000000913e+00,3.510055142844283743e-02,-1.614844157440427308e+00,-7.677544552422468568e-03,1.592343834352902610e+00,-3.303667086922607742e-05,-1.642677385901909703e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.123137071095078799e-06,-9.426668171113289539e-06,2.009005440609593340e-05,4.021539468520755278e+00,1.572615372340855577e+00,-1.280122466125335426e-05,-1.548350519785534845e-05,9.119730652437291196e-03,-7.473592257936835341e-03,-2.330887517619954608e+00,1.414213563141009322e+00,8.623936789885268794e+00,3.923103433706839560e+00,9.113616346142501545e-03,-7.483001156960568216e-03,6.138254715249934906e-03,4.220639830229805156e+00,0.000000000000000000e+00
1.280000000000000915e+00,3.511686612451033612e-02,-1.614858495614674094e+00,-7.286999646516979443e-03,1.592354599391633263e+00,-3.304881184220800824e-05,-1.642677415104315530e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.131780234854245831e-06,-9.444512396061854184e-06,2.005250042630889548e-05,4.026828552023792085e+00,1.572544005448476945e+00,-1.269537675384078299e-05,-1.552192586070289990e-05,8.165631722991862143e-03,-7.103409987456846958e-03,-2.330748834315206963e+00,1.414213563141007102e+00,8.627865775545409122e+00,3.922962316335772748e+00,8.159508585920767845e-03,-7.112836655627959893e-03,5.384502923966773963e-03,4.169526367159393843e+00,0.000000000000000000e+00
1.282000000000000917e+00,3.513330072377700286e-02,-1.614872219165660594e+00,-6.980146679537404218e-03,1.592365859185225885e+00,-3.306097015214316218e-05,-1.642677444338030535e+00,0.000000000000000000e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.140436376092521761e-06,-9.462419399429605781e-06,2.008536611241378735e-05,4.027410529577103659e+00,1.572486458712747170e+00,-1.270713387609980877e-05,-1.555476391735267488e-05,8.214311598253771357e-03,-6.795324007390526715e-03,-2.330596457150547529e+00,1.414213563141006880e+00,8.631728752598666787e+00,3.922809710521085513e+00,8.208179818018917703e-03,-6.804768519786588872e-03,5.625256266575186757e-03,4.129938000368256645e+00,0.000000000000000000e+00
